A00003_open_2021Y05M20D18H10m,0,1,1,4,2,2,1,3,9,7,1,10,8,4,2,6,1,3,14
A00003_open_2021Y06M01D18H15m,1,1,3,4,2,2,1,6,4,4,5,2,2,4,7,9,1,4,6
A00003_open_2021Y06M03D18H40m,1,0,0,1,5,1,3,7,6,10,4,6,4,13,9,8,0,11,2
A00003_open_2021Y06M15D18H16m,1,1,3,4,2,2,1,6,9,4,5,2,2,4,2,9,1,17,6
A00003_open_2021Y06M21D18H38m,1,0,0,1,5,1,3,7,6,10,10,6,4,13,6,8,4,0,2
A00003_open_2021Y06M28D17H51m,1,0,0,1,5,1,3,7,6,9,10,6,4,3,6,3,4,0,12
A00003_open_2021Y07M05D18H42m,1,1,3,4,2,4,1,6,4,4,0,2,2,2,15,10,9,4,6
A00003_open_2021Y07M12D18H48m,1,0,3,0,5,1,7,7,1,1,10,0,11,6,9,12,4,6,12
A00003_open_2021Y07M19D18H12m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,15,7,9,7,0
A00004_close_2021Y04M27D18H15m,1,0,0,1,5,1,3,7,6,9,10,6,4,13,9,8,4,6,12
A00004_close_2021Y05M01D18H14m,0,2,2,3,0,6,4,8,7,3,11,12,9,14,13,14,7,1,1
A00004_close_2021Y05M06D10H59m,1,0,0,1,5,1,3,7,6,8,4,6,3,13,0,8,0,18,2
A00004_close_2021Y05M06D18H55m,0,1,1,4,2,2,1,3,9,7,1,10,5,4,2,1,1,17,14
A00004_close_2021Y05M07D18H17m,0,2,2,2,4,3,6,8,2,5,2,7,12,7,1,2,5,9,1
A00004_close_2021Y05M11D11H04m,0,2,2,3,0,6,4,0,3,3,7,4,9,9,13,14,16,10,10
A00004_close_2021Y05M11D18H39m,0,2,1,3,0,6,0,3,3,7,1,4,8,11,10,6,16,13,14
A00004_close_2021Y05M13D10H58m,1,1,3,0,3,4,7,1,1,1,0,3,11,0,3,12,10,17,19
A00004_close_2021Y05M14D14H43m,0,2,2,2,4,3,6,8,2,5,2,12,12,7,1,2,7,1,17
A00004_close_2021Y05M14D18H10m,0,2,2,2,4,3,6,8,7,3,11,12,9,14,1,14,7,1,1
A00004_close_2021Y05M17D15H16m,1,1,3,0,3,4,7,1,1,4,0,3,1,2,15,10,9,7,0
A00004_close_2021Y05M17D18H36m,0,2,2,2,4,3,6,4,2,5,2,7,12,7,14,11,7,9,11
A00004_close_2021Y05M20D19H27m,1,0,3,0,3,4,7,1,5,10,10,3,1,2,9,7,4,0,12
A00004_close_2021Y06M28D17H58m,1,0,0,1,1,5,2,2,0,6,4,9,3,8,0,5,0,5,8
A00004_close_2021Y07M05D18H35m,0,2,1,3,0,6,4,3,3,3,11,4,8,1,13,6,14,13,1
A00004_close_2021Y07M12D19H04m,1,0,0,1,1,5,2,2,0,6,3,11,10,12,11,5,6,5,18
A00004_open_2021Y04M27D18H13m,1,1,3,0,3,4,7,1,5,4,0,3,1,2,15,10,9,7,0
A00004_open_2021Y05M01D18H13m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,3,12,10,6,19
A00004_open_2021Y05M06D11H00m,0,1,1,4,2,2,1,3,9,7,1,10,8,11,2,6,16,3,14
A00004_open_2021Y05M06D18H57m,0,1,1,4,2,2,1,6,9,7,5,10,5,4,2,1,1,3,14
A00004_open_2021Y05M07D18H15m,0,2,2,3,0,6,4,8,7,3,11,12,9,14,13,14,5,1,1
A00004_open_2021Y05M11D11H02m,0,1,1,4,2,2,1,6,4,2,5,2,2,4,2,9,2,4,6
A00004_open_2021Y05M11D18H38m,0,2,1,3,0,6,0,5,3,3,8,4,8,11,10,6,14,13,10
A00004_open_2021Y05M13D10H57m,1,1,3,4,2,2,1,6,9,4,5,10,2,4,2,1,1,17,6
A00004_open_2021Y05M14D14H44m,1,0,0,1,5,1,3,7,6,8,4,6,4,13,0,8,0,11,2
A00004_open_2021Y05M14D18H11m,1,0,0,1,5,1,3,7,6,8,4,6,4,13,0,8,0,11,2
A00004_open_2021Y05M17D15H15m,1,0,0,1,5,1,3,7,6,10,4,0,4,13,0,8,0,11,2
A00004_open_2021Y05M17D18H34m,0,1,1,4,2,2,1,6,9,4,5,2,2,0,2,1,1,3,14
A00004_open_2021Y05M20D19H29m,1,0,3,0,3,4,7,1,1,1,10,3,11,6,3,7,4,6,12
